Temp UID,SF 1.0 Object,SF 1.0 Field,SF 2.0 Object,SF 2.0 Field,Ignore,temp,Filter Logic (SOQL),Transformation Logic (JSON)
dsfs__EnvelopeConfiguration__c-dsfs__Active__c,dsfs__EnvelopeConfiguration__c,dsfs__Active__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__CEM__c,dsfs__EnvelopeConfiguration__c,dsfs__CEM__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__CES__c,dsfs__EnvelopeConfiguration__c,dsfs__CES__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__ExpireAfter__c,dsfs__EnvelopeConfiguration__c,dsfs__ExpireAfter__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__ExpireEnabled__c,dsfs__EnvelopeConfiguration__c,dsfs__ExpireEnabled__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__ExpireWarn__c,dsfs__EnvelopeConfiguration__c,dsfs__ExpireWarn__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__Expires__c,dsfs__EnvelopeConfiguration__c,dsfs__Expires__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__LA__c,dsfs__EnvelopeConfiguration__c,dsfs__LA__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__LF__c,dsfs__EnvelopeConfiguration__c,dsfs__LF__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__LoadDefaultContacts__c,dsfs__EnvelopeConfiguration__c,dsfs__LoadDefaultContacts__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__OCO__c,dsfs__EnvelopeConfiguration__c,dsfs__OCO__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__Object_Type__c,dsfs__EnvelopeConfiguration__c,dsfs__Object_Type__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__ReminderDelay__c,dsfs__EnvelopeConfiguration__c,dsfs__ReminderDelay__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__ReminderEnabled__c,dsfs__EnvelopeConfiguration__c,dsfs__ReminderEnabled__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__ReminderFrequency__c,dsfs__EnvelopeConfiguration__c,dsfs__ReminderFrequency__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__SAA__c,dsfs__EnvelopeConfiguration__c,dsfs__SAA__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__SCS__c,dsfs__EnvelopeConfiguration__c,dsfs__SCS__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__SEM__c,dsfs__EnvelopeConfiguration__c,dsfs__SEM__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__SES__c,dsfs__EnvelopeConfiguration__c,dsfs__SES__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__SRS__c,dsfs__EnvelopeConfiguration__c,dsfs__SRS__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__SSB__c,dsfs__EnvelopeConfiguration__c,dsfs__SSB__c,,,TRUE,,,
dsfs__EnvelopeConfiguration__c-dsfs__STB__c,dsfs__EnvelopeConfiguration__c,dsfs__STB__c,,,TRUE,,,
dsfs__EnvelopeLocalization__c-Id,dsfs__EnvelopeLocalization__c,Id,,,TRUE,,,
dsfs__EnvelopeLocalization__c-OwnerId,dsfs__EnvelopeLocalization__c,OwnerId,,,TRUE,,,
dsfs__EnvelopeLocalization__c-IsDeleted,dsfs__EnvelopeLocalization__c,IsDeleted,,,TRUE,,,
dsfs__EnvelopeLocalization__c-Name,dsfs__EnvelopeLocalization__c,Name,,,TRUE,,,
dsfs__EnvelopeLocalization__c-CreatedDate,dsfs__EnvelopeLocalization__c,CreatedDate,,,TRUE,,,
dsfs__EnvelopeLocalization__c-CreatedById,dsfs__EnvelopeLocalization__c,CreatedById,,,TRUE,,,
dsfs__EnvelopeLocalization__c-LastModifiedDate,dsfs__EnvelopeLocalization__c,LastModifiedDate,,,TRUE,,,
dsfs__EnvelopeLocalization__c-LastModifiedById,dsfs__EnvelopeLocalization__c,LastModifiedById,,,TRUE,,,
dsfs__EnvelopeLocalization__c-SystemModstamp,dsfs__EnvelopeLocalization__c,SystemModstamp,,,TRUE,,,
dsfs__EnvelopeLocalization__c-dsfs__EmailMessage__c,dsfs__EnvelopeLocalization__c,dsfs__EmailMessage__c,,,TRUE,,,
dsfs__EnvelopeLocalization__c-dsfs__EmailSubject__c,dsfs__EnvelopeLocalization__c,dsfs__EmailSubject__c,,,TRUE,,,
dsfs__EnvelopeLocalization__c-dsfs__Locale__c,dsfs__EnvelopeLocalization__c,dsfs__Locale__c,,,TRUE,,,
dsfs__Recipient__c-Id,dsfs__Recipient__c,Id,,,TRUE,,,
dsfs__Recipient__c-IsDeleted,dsfs__Recipient__c,IsDeleted,,,TRUE,,,
dsfs__Recipient__c-Name,dsfs__Recipient__c,Name,,,TRUE,,,
dsfs__Recipient__c-CreatedDate,dsfs__Recipient__c,CreatedDate,,,TRUE,,,
dsfs__Recipient__c-CreatedById,dsfs__Recipient__c,CreatedById,,,TRUE,,,
dsfs__Recipient__c-LastModifiedDate,dsfs__Recipient__c,LastModifiedDate,,,TRUE,,,
dsfs__Recipient__c-LastModifiedById,dsfs__Recipient__c,LastModifiedById,,,TRUE,,,
dsfs__Recipient__c-SystemModstamp,dsfs__Recipient__c,SystemModstamp,,,TRUE,,,
dsfs__Recipient__c-dsfs__EnvelopeConfiguration__c,dsfs__Recipient__c,dsfs__EnvelopeConfiguration__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__AccessCode__c,dsfs__Recipient__c,dsfs__AccessCode__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Action__c,dsfs__Recipient__c,dsfs__Action__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Authentication__c,dsfs__Recipient__c,dsfs__Authentication__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Email__c,dsfs__Recipient__c,dsfs__Email__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__FirstName__c,dsfs__Recipient__c,dsfs__FirstName__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__LastName__c,dsfs__Recipient__c,dsfs__LastName__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Message__c,dsfs__Recipient__c,dsfs__Message__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Object__c,dsfs__Recipient__c,dsfs__Object__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Order__c,dsfs__Recipient__c,dsfs__Order__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Phone__c,dsfs__Recipient__c,dsfs__Phone__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__PrivateMessage__c,dsfs__Recipient__c,dsfs__PrivateMessage__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Role__c,dsfs__Recipient__c,dsfs__Role__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__SigningGroupId__c,dsfs__Recipient__c,dsfs__SigningGroupId__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__SigningGroupName__c,dsfs__Recipient__c,dsfs__SigningGroupName__c,,,TRUE,,,
dsfs__Recipient__c-dsfs__Type__c,dsfs__Recipient__c,dsfs__Type__c,,,TRUE,,,
Error_Log__c-Id,Error_Log__c,Id,,,TRUE,,,
Error_Log__c-OwnerId,Error_Log__c,OwnerId,,,TRUE,,,
Error_Log__c-IsDeleted,Error_Log__c,IsDeleted,,,TRUE,,,
Error_Log__c-Name,Error_Log__c,Name,,,TRUE,,,
Error_Log__c-CreatedDate,Error_Log__c,CreatedDate,,,TRUE,,,
Error_Log__c-CreatedById,Error_Log__c,CreatedById,,,TRUE,,,
Error_Log__c-LastModifiedDate,Error_Log__c,LastModifiedDate,,,TRUE,,,
Error_Log__c-LastModifiedById,Error_Log__c,LastModifiedById,,,TRUE,,,
Error_Log__c-SystemModstamp,Error_Log__c,SystemModstamp,,,TRUE,,,
Error_Log__c-LastViewedDate,Error_Log__c,LastViewedDate,,,TRUE,,,
Error_Log__c-LastReferencedDate,Error_Log__c,LastReferencedDate,,,TRUE,,,
Error_Log__c-Contact__c,Error_Log__c,Contact__c,,,TRUE,,,
Error_Log__c-Date__c,Error_Log__c,Date__c,,,TRUE,,,
Error_Log__c-Message_Detailed__c,Error_Log__c,Message_Detailed__c,,,TRUE,,,
Error_Log__c-Message_General__c,Error_Log__c,Message_General__c,,,TRUE,,,
Error_Log__c-Opportunity__c,Error_Log__c,Opportunity__c,,,TRUE,,,
Error_Log__c-Running_User__c,Error_Log__c,Running_User__c,,,TRUE,,,
Error_Log__c-Status__c,Error_Log__c,Status__c,,,TRUE,,,
Event__c-LastViewedDate,Event__c,LastViewedDate,,,TRUE,,,
Event__c-LastReferencedDate,Event__c,LastReferencedDate,,,TRUE,,,
Expectation__c-Id,Expectation__c,Id,,,TRUE,,,
Expectation__c-OwnerId,Expectation__c,OwnerId,,,TRUE,,,
Expectation__c-IsDeleted,Expectation__c,IsDeleted,,,TRUE,,,
Expectation__c-Name,Expectation__c,Name,,,TRUE,,,
Expectation__c-CreatedDate,Expectation__c,CreatedDate,,,TRUE,,,
Expectation__c-CreatedById,Expectation__c,CreatedById,,,TRUE,,,
Expectation__c-LastModifiedDate,Expectation__c,LastModifiedDate,,,TRUE,,,
Expectation__c-LastModifiedById,Expectation__c,LastModifiedById,,,TRUE,,,
Expectation__c-SystemModstamp,Expectation__c,SystemModstamp,,,TRUE,,,
Expectation__c-LastViewedDate,Expectation__c,LastViewedDate,,,TRUE,,,
Expectation__c-LastReferencedDate,Expectation__c,LastReferencedDate,,,TRUE,,,
Expectation__c-Account__c,Expectation__c,Account__c,,,TRUE,,,
Expectation__c-Date_Last_Loaded__c,Expectation__c,Date_Last_Loaded__c,,,TRUE,,,
Expectation__c-Display_Name__c,Expectation__c,Display_Name__c,,,TRUE,,,
Expectation__c-Fiscal_Year__c,Expectation__c,Fiscal_Year__c,,,TRUE,,,
Expectation__c-Group_Code__c,Expectation__c,Group_Code__c,,,TRUE,,,
Expectation__c-MFG_Code__c,Expectation__c,MFG_Code__c,,,TRUE,,,
Expectation__c-Parent_MFG_Code__c,Expectation__c,Parent_MFG_Code__c,,,TRUE,,,
Expectation__c-LCM__c,Expectation__c,LCM__c,,,TRUE,,,
Expectation__c-Non_LCM__c,Expectation__c,Non_LCM__c,,,TRUE,,,
Expectation__c-Total_Year__c,Expectation__c,Total_Year__c,,,TRUE,,,
Expectation__c-Account_Key__c,Expectation__c,Account_Key__c,,,TRUE,,,
Expectation__c-expectation_bk__c,Expectation__c,expectation_bk__c,,,TRUE,,,
Expense__c-Id,Expense__c,Id,,,TRUE,,,
Expense__c-OwnerId,Expense__c,OwnerId,,,TRUE,,,
Expense__c-IsDeleted,Expense__c,IsDeleted,,,TRUE,,,
Expense__c-Name,Expense__c,Name,,,TRUE,,,
Expense__c-CreatedDate,Expense__c,CreatedDate,,,TRUE,,,
Expense__c-CreatedById,Expense__c,CreatedById,,,TRUE,,,
Expense__c-LastModifiedDate,Expense__c,LastModifiedDate,,,TRUE,,,
Expense__c-LastModifiedById,Expense__c,LastModifiedById,,,TRUE,,,
Expense__c-SystemModstamp,Expense__c,SystemModstamp,,,TRUE,,,
Expense__c-LastViewedDate,Expense__c,LastViewedDate,,,TRUE,,,
Expense__c-LastReferencedDate,Expense__c,LastReferencedDate,,,TRUE,,,
Expense__c-Project_Code__c,Expense__c,Project_Code__c,,,TRUE,,,
External_Report__c-Id,External_Report__c,Id,,,TRUE,,,
External_Report__c-OwnerId,External_Report__c,OwnerId,,,TRUE,,,
External_Report__c-IsDeleted,External_Report__c,IsDeleted,,,TRUE,,,
External_Report__c-Name,External_Report__c,Name,,,TRUE,,,
External_Report__c-CreatedDate,External_Report__c,CreatedDate,,,TRUE,,,
External_Report__c-CreatedById,External_Report__c,CreatedById,,,TRUE,,,
External_Report__c-LastModifiedDate,External_Report__c,LastModifiedDate,,,TRUE,,,
External_Report__c-LastModifiedById,External_Report__c,LastModifiedById,,,TRUE,,,
External_Report__c-SystemModstamp,External_Report__c,SystemModstamp,,,TRUE,,,
External_Report__c-LastViewedDate,External_Report__c,LastViewedDate,,,TRUE,,,
External_Report__c-LastReferencedDate,External_Report__c,LastReferencedDate,,,TRUE,,,
External_Report__c-Report_Link__c,External_Report__c,Report_Link__c,,,TRUE,,,
External_Report__c-Report_Link_1__c,External_Report__c,Report_Link_1__c,,,TRUE,,,
External_Report__c-Report_Link_2__c,External_Report__c,Report_Link_2__c,,,TRUE,,,
External_Report__c-Report_Link_3__c,External_Report__c,Report_Link_3__c,,,TRUE,,,
External_Report__c-Report_Link_4__c,External_Report__c,Report_Link_4__c,,,TRUE,,,
External_Report__c-Report_Link_5__c,External_Report__c,Report_Link_5__c,,,TRUE,,,
External_Report__c-Report_Link_6__c,External_Report__c,Report_Link_6__c,,,TRUE,,,
External_Report__c-Report_Link_7__c,External_Report__c,Report_Link_7__c,,,TRUE,,,
External_Report__c-Report_Link_8__c,External_Report__c,Report_Link_8__c,,,TRUE,,,
External_Report__c-View_Report__c,External_Report__c,View_Report__c,,,TRUE,,,
Fund__c-Id,Fund__c,Id,,,TRUE,,,
Fund__c-OwnerId,Fund__c,OwnerId,,,TRUE,,,
Fund__c-IsDeleted,Fund__c,IsDeleted,,,TRUE,,,
Fund__c-Name,Fund__c,Name,,,TRUE,,,
Fund__c-CreatedDate,Fund__c,CreatedDate,,,TRUE,,,
Fund__c-CreatedById,Fund__c,CreatedById,,,TRUE,,,
Fund__c-LastModifiedDate,Fund__c,LastModifiedDate,,,TRUE,,,
Fund__c-LastModifiedById,Fund__c,LastModifiedById,,,TRUE,,,
Fund__c-SystemModstamp,Fund__c,SystemModstamp,,,TRUE,,,
Fund__c-LastViewedDate,Fund__c,LastViewedDate,,,TRUE,,,
Fund__c-LastReferencedDate,Fund__c,LastReferencedDate,,,TRUE,,,
Fund__c-Amount__c,Fund__c,Amount__c,,,TRUE,,,
Fund__c-End_Date__c,Fund__c,End_Date__c,,,TRUE,,,
Fund__c-Opportunity__c,Fund__c,Opportunity__c,,,TRUE,,,
Fund__c-Start_Date__c,Fund__c,Start_Date__c,,,TRUE,,,
Fund__c-Amount_Redeemed__c,Fund__c,Amount_Redeemed__c,,,TRUE,,,
Fund__c-Balance__c,Fund__c,Balance__c,,,TRUE,,,
Fund_Redemption__c-Id,Fund_Redemption__c,Id,,,TRUE,,,
Fund_Redemption__c-IsDeleted,Fund_Redemption__c,IsDeleted,,,TRUE,,,
Fund_Redemption__c-Name,Fund_Redemption__c,Name,,,TRUE,,,
Fund_Redemption__c-CreatedDate,Fund_Redemption__c,CreatedDate,,,TRUE,,,
Fund_Redemption__c-CreatedById,Fund_Redemption__c,CreatedById,,,TRUE,,,
Fund_Redemption__c-LastModifiedDate,Fund_Redemption__c,LastModifiedDate,,,TRUE,,,
Fund_Redemption__c-LastModifiedById,Fund_Redemption__c,LastModifiedById,,,TRUE,,,
Fund_Redemption__c-SystemModstamp,Fund_Redemption__c,SystemModstamp,,,TRUE,,,
Fund_Redemption__c-LastViewedDate,Fund_Redemption__c,LastViewedDate,,,TRUE,,,
Fund_Redemption__c-LastReferencedDate,Fund_Redemption__c,LastReferencedDate,,,TRUE,,,
Fund_Redemption__c-Fund__c,Fund_Redemption__c,Fund__c,,,TRUE,,,
Fund_Redemption__c-Amount__c,Fund_Redemption__c,Amount__c,,,TRUE,,,
Fund_Redemption__c-Comments__c,Fund_Redemption__c,Comments__c,,,TRUE,,,
Fund_Redemption__c-Opportunity__c,Fund_Redemption__c,Opportunity__c,,,TRUE,,,
Hub_Relationship__c-Id,Hub_Relationship__c,Id,,,TRUE,,,
Hub_Relationship__c-OwnerId,Hub_Relationship__c,OwnerId,,,TRUE,,,
Hub_Relationship__c-IsDeleted,Hub_Relationship__c,IsDeleted,,,TRUE,,,
Hub_Relationship__c-Name,Hub_Relationship__c,Name,,,TRUE,,,
Hub_Relationship__c-CreatedDate,Hub_Relationship__c,CreatedDate,,,TRUE,,,
Hub_Relationship__c-CreatedById,Hub_Relationship__c,CreatedById,,,TRUE,,,
Hub_Relationship__c-LastModifiedDate,Hub_Relationship__c,LastModifiedDate,,,TRUE,,,
Hub_Relationship__c-LastModifiedById,Hub_Relationship__c,LastModifiedById,,,TRUE,,,
Hub_Relationship__c-SystemModstamp,Hub_Relationship__c,SystemModstamp,,,TRUE,,,
Hub_Relationship__c-LastActivityDate,Hub_Relationship__c,LastActivityDate,,,TRUE,,,
Hub_Relationship__c-Contact__c,Hub_Relationship__c,Contact__c,,,TRUE,,,
Hub_Relationship__c-Hub_Relationship_Account__c,Hub_Relationship__c,Hub_Relationship_Account__c,,,TRUE,,,
Hub_Relationship__c-Status__c,Hub_Relationship__c,Status__c,,,TRUE,,,
Hub_Relationship__c-User_Type__c,Hub_Relationship__c,User_Type__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-Id,HubSpot_Inc__HubSpot_Intelligence__c,Id,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-OwnerId,HubSpot_Inc__HubSpot_Intelligence__c,OwnerId,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-IsDeleted,HubSpot_Inc__HubSpot_Intelligence__c,IsDeleted,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-Name,HubSpot_Inc__HubSpot_Intelligence__c,Name,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-CreatedDate,HubSpot_Inc__HubSpot_Intelligence__c,CreatedDate,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-CreatedById,HubSpot_Inc__HubSpot_Intelligence__c,CreatedById,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-LastModifiedDate,HubSpot_Inc__HubSpot_Intelligence__c,LastModifiedDate,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-LastModifiedById,HubSpot_Inc__HubSpot_Intelligence__c,LastModifiedById,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-SystemModstamp,HubSpot_Inc__HubSpot_Intelligence__c,SystemModstamp,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-LastViewedDate,HubSpot_Inc__HubSpot_Intelligence__c,LastViewedDate,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-LastReferencedDate,HubSpot_Inc__HubSpot_Intelligence__c,LastReferencedDate,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Average_Page_Views__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Average_Page_Views__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Changes__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Changes__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Contact__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Contact__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Conversion_Events__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Conversion_Events__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Error_Message__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Error_Message__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__First_Conversion_Date__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__First_Conversion_Date__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__First_Conversion_Event__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__First_Conversion_Event__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__First_Visit__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__First_Visit__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Found_Site_Via__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Found_Site_Via__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__GUID__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__GUID__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Has_Changes__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Has_Changes__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__HubSpot_Detail__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__HubSpot_Detail__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_Address__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_Address__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_City__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_City__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_Country__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_Country__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_Domain__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_Domain__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_ISP__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_ISP__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_Latitude__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_Latitude__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_Longitude__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_Longitude__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_Region__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_Region__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_Time_Zone__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_Time_Zone__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__IP_Zip_Code__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__IP_Zip_Code__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Incoming_Changes__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Incoming_Changes__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Lead_Grade__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Lead_Grade__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Lead__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Lead__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Portal_ID__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Portal_ID__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Recent_Conversion_Date__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Recent_Conversion_Date__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Recent_Conversion_Event__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Recent_Conversion_Event__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Recent_Visit__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Recent_Visit__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Total_Page_Views__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Total_Page_Views__c,,,TRUE,,,
HubSpot_Inc__HubSpot_Intelligence__c-HubSpot_Inc__Website_Visits__c,HubSpot_Inc__HubSpot_Intelligence__c,HubSpot_Inc__Website_Visits__c,,,TRUE,,,
K_Number__c-LastViewedDate,K_Number__c,LastViewedDate,,,TRUE,,,
K_Number__c-LastReferencedDate,K_Number__c,LastReferencedDate,,,TRUE,,,
Kroger_Period__c-Id,Kroger_Period__c,Id,,,,,,
Kroger_Period__c-OwnerId,Kroger_Period__c,OwnerId,,,,,,
Kroger_Period__c-IsDeleted,Kroger_Period__c,IsDeleted,,,,,,
Kroger_Period__c-Name,Kroger_Period__c,Name,,,,,,
Kroger_Period__c-CreatedDate,Kroger_Period__c,CreatedDate,,,,,,
Kroger_Period__c-CreatedById,Kroger_Period__c,CreatedById,,,,,,
Kroger_Period__c-LastModifiedDate,Kroger_Period__c,LastModifiedDate,,,,,,
Kroger_Period__c-LastModifiedById,Kroger_Period__c,LastModifiedById,,,,,,
Kroger_Period__c-SystemModstamp,Kroger_Period__c,SystemModstamp,,,,,,
Kroger_Period__c-LastViewedDate,Kroger_Period__c,LastViewedDate,,,,,,
Kroger_Period__c-LastReferencedDate,Kroger_Period__c,LastReferencedDate,,,,,,
Kroger_Period__c-Days_in_Period__c,Kroger_Period__c,Days_in_Period__c,,,,,,
Kroger_Period__c-Fiscal_Year__c,Kroger_Period__c,Fiscal_Year__c,,,,,,
Kroger_Period__c-Period_End_Date__c,Kroger_Period__c,Period_End_Date__c,,,,,,
Kroger_Period__c-Period_Start_Date__c,Kroger_Period__c,Period_Start_Date__c,,,,,,
Kroger_Period__c-Period__c,Kroger_Period__c,Period__c,,,,,,
Kroger_Period__c-Quarter__c,Kroger_Period__c,Quarter__c,,,,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-Id,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,Id,,,TRUE,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-OwnerId,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,OwnerId,,,TRUE,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-IsDeleted,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,IsDeleted,,,TRUE,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-Name,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,Name,,,TRUE,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-CreatedDate,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,CreatedDate,,,TRUE,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-CreatedById,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,CreatedById,,,TRUE,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-LastModifiedDate,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,LastModifiedDate,,,TRUE,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-LastModifiedById,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,LastModifiedById,,,TRUE,,,
LEXMAGICMOVER__NAMAttachmentConversionStatus__c-SystemModstamp,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,SystemModstamp,,,TRUE,,,
